season,player_id,player_name,team_name,team_short_name,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,sack
2017,3916726,Jon Wassink,Broncos,WMU,74.1,26.4,251,34.6,30.7,8.5,-5.3,1.1,-5.3
2017,3886609,Alex Hornibrook,Badgers,WIS,74,24.4,393,38.7,52.4,-3.8,-12.9,2.7,-12.9
2017,4244688,Nathan Rourke,Bobcats,OHIO,73.6,57.9,467,68.1,24,47.7,-10,7.8,-11.4
2017,3912547,Sam Darnold,Trojans,USC,73.2,41.9,601,60.3,78.5,2.6,-16.1,-1.6,-19.2
2017,4242418,Jordan Ta'amu,Rebels,MISS,72.8,19.4,246,25.6,27.3,7.3,-8.6,0.1,-9.1
2017,545910,Logan Woodside,Rockets,TOL,72.4,59.5,512,67.8,77.2,-0.2,-11.4,1.8,-11.4
2017,552119,Kyle Kempt,Cyclones,ISU,72.1,23,305,34.7,40.8,-1.5,-8.9,4.3,-8.9
2017,3886812,Jake Browning,Huskies,WASH,71.9,35.9,428,44.1,49.8,6.9,-12.5,1.1,-13.8
2017,545364,Nic Shimonek,Red Raiders,TTU,71,39.8,593,60.8,69.5,4.5,-18.7,5.5,-18.7
2017,546539,Riley Ferguson,Tigers,MEM,70.8,68.4,585,82.8,83.8,10,-13.4,3.3,-14.3
2017,3116144,Clayton Thorson,Wildcats,NW,70,35.7,556,54,42.4,29.6,-18.8,0.8,-19.3
2017,3722362,Brett Rypien,Broncos,BSU,69.7,34,422,45.6,55.7,0.3,-11.9,2.7,-13.1
2017,3916564,Tyree Jackson,Bulls,BUFF,69.6,39.5,310,49,43.7,10.9,-6.2,1.1,-6.8
2017,3917810,TaQuon Marshall,Yellow Jackets,GT,69.2,17.7,388,31.3,4.1,37.6,-11.4,2.1,-12.1
2017,3139591,Quinton Flowers,Bulls,USF,68.5,66.6,593,79.6,49.7,36.4,-9.1,2.8,-9.5
2017,3892775,Jarrett Stidham,Tigers,AUB,68.3,15.3,509,34,51.6,1.9,-21.3,4.7,-24.1
2017,3122713,Jason Driskel,Owls,FAU,68.2,48.3,398,49.8,38.3,12.8,-3.5,2.7,-4.3
2017,3123047,Malik Rosier,Hurricanes,MIAMI,67.7,18.1,579,40.7,32.3,18.2,-13.2,4.1,-13.8
2017,546267,Nick Stevens,Rams,CSU,67.7,58.3,569,71.4,68.1,8.4,-8.9,3.9,-8.9
2017,548447,Taylor Lamb,Mountaineers,APP,67.2,47.5,461,60.3,40.2,24.1,-5.6,1.6,-5.6
2017,3916447,Eric Dungey,Orange,SYR,66.7,10.9,569,33,23.2,21.3,-15.5,4,-15.5
2017,4036585,Caleb Evans,Warhawks,ULM,66.7,41.3,517,56,46,18.4,-10.3,2,-10.3
2017,557882,Stephen Johnson,Wildcats,UK,66.3,21.8,464,40.3,30.7,22,-15.8,4.5,-16.8
2017,3917007,Chad President,Golden Hurricane,TLSA,65.4,19.1,249,26.5,5,24.3,-4.8,2,-4.8
2017,4038809,Jake Bentley,Gamecocks,SC,65.1,18.9,498,38.4,40.5,15.1,-18.7,2.3,-19.4
2017,3916208,Ben Hicks,Mustangs,SMU,64.6,42.8,562,58.5,65.4,2.4,-11.8,2.6,-12.2
2017,549865,Kenny Hill,Horned Frogs,TCU,64.1,29.9,533,47.5,53.3,5.5,-10.4,1.1,-12.2
2017,3886377,Josh Rosen,Bruins,UCLA,64.1,21.4,536,40.5,51.6,3.9,-14.4,1.9,-16.9
2017,3128814,Manny Wilkins,Sun Devils,ASU,63.7,23.7,575,42.9,48.9,12.9,-20,2.2,-21
2017,3122611,Ty Gangi,Wolf Pack,NEV,63.2,36.3,451,47.5,38.5,7.9,-3.4,5.3,-4.3
2017,3915776,Kyle Shurmur,Commodores,VAN,62.8,15.7,465,27.8,37.6,-0.1,-9.6,2.3,-12
2017,3127332,Marcus McMaryion,Bulldogs,FRES,61.8,30.7,445,42.9,36.5,11,-4.7,0.4,-4.9
2017,545757,Tanner Lee,Cornhuskers,NEB,61.7,3.3,487,21.3,31.7,0.9,-8.8,-0.9,-10.4
2017,3128843,Alex McGough,Golden Panthers,FIU,61.5,44.1,463,57,54.4,17.5,-13.5,0.3,-15
2017,4241222,Charlie Brewer,Bears,BAY,61.2,8.3,292,17.7,29.2,-2.6,-8.9,0.4,-9.2
2017,3931782,Chase Litton,Thundering Herd,MRSH,60.8,40.3,520,58.3,58.3,-0.6,-6.6,7.1,-6.6
2017,4037603,Josh Jackson,Hokies,VT,60.3,8.9,556,29.6,34.2,5.8,-12.3,2.7,-12.7
2017,3918298,Josh Allen,Cowboys,WYO,60.1,22.1,382,32.5,26.3,17.4,-11.8,0.6,-11.8
2017,4035671,Tyler Huntley,Utes,UTAH,59.5,18.4,525,35.4,38,13.5,-17.3,1.7,-17.9
2017,4035292,Shea Patterson,Rebels,MISS,58.8,8.1,331,17.6,28,0.2,-10.1,0.5,-11.1
2017,546687,Richard Lagow,Hoosiers,IND,58.5,-5.2,355,10.1,22,-4.5,-8.8,3,-10.4
2017,547206,Austin Allen,Razorbacks,ARK,58.2,-0.5,246,9.7,22,-0.1,-11.6,0.3,-12.7
2017,3915436,Steven Montez,Buffaloes,COLO,58,18.9,550,37.9,49.2,10.8,-21.3,-0.5,-21.9
2017,546145,Brandon Silvers,Trojans,TROY,57.7,33.5,547,52,51.7,7.9,-8.1,1.8,-9.5
2017,4039073,Mason Fine,Mean Green,UNT,56.8,38.3,659,52.9,70,1.1,-18.2,4.2,-22.3
2017,4036149,Nate Stanley,Hawkeyes,IOWA,55.9,-3.6,438,15.8,36.8,-6.7,-14.3,2.3,-16.3
2017,3916103,Jonathan Banks,Green Wave,TULN,55.9,27.8,402,38.4,24.6,25.4,-13.5,2.5,-14
2017,4035312,Anthony Brown Jr.,Eagles,BC,55.6,-9.8,324,5,-1.3,8.1,-4.3,2.6,-4.3
2017,530478,Thomas Sirk,Pirates,ECU,55.4,12.5,327,22.1,16.3,3.5,-3.1,5.5,-3.1
2017,3916251,Zach Abey,Midshipmen,NAVY,55.4,14.3,379,28.3,8.7,26.1,-5.7,-0.8,-5.7
2017,3791146,Elijah Sindelar,Boilermakers,PUR,54.8,-8.2,385,9.2,21.5,-0.5,-11.9,1.2,-12.9
2017,4038524,Gardner Minshew,Pirates,ECU,54.1,10.6,351,17.3,18.7,-0.4,-3.5,2.6,-3.5
2017,550629,Luke Falk,Cougars,WSU,53.9,1.7,633,25.4,44.5,-1.5,-20.4,3.2,-20.8
2017,4056052,Armani Rogers,Rebels,UNLV,53.4,19.5,352,30.2,10.3,32.8,-12.2,0.3,-13.3
2017,3917792,Daniel Jones,Blue Devils,DUKE,52.8,-4.6,646,22.8,15.9,23.8,-18.6,5.5,-22.2
2017,3116379,Justice Hansen,Red Wolves,ARST,52.4,36.9,671,58.4,63.6,10.9,-17.6,4.1,-19.9
2017,545645,Kurt Benkert,Cavaliers,UVA,52.3,-10.8,612,15.2,33.1,0.6,-17.6,2.8,-21.4
2017,549804,Mike White,Hilltoppers,WKU,51.4,32.6,668,56.1,85.5,1.6,-27.2,0.6,-31.6
2017,4045290,Peyton Ramsey,Hoosiers,IND,51.2,-2.4,327,10.9,19.4,-1.9,-9.3,2.7,-9.3
2017,550226,Conner Manning,Panthers,GAST,50.8,28.4,510,44.8,54.1,2.8,-11.7,-0.2,-11.8
2017,4240904,Kellen Mond,Aggies,TA&M,50.7,-6.3,340,8.5,4.2,12.9,-11.9,4.1,-12.6
2017,3124037,Dalton Sturm,Roadrunners,UTSA,50.7,24.2,460,41.2,33.8,18.5,-12.6,3.4,-14.2
2017,545682,A.J. Erdely,Blazers,UAB,49.5,24.4,486,40.1,31.5,23.9,-16.2,1.9,-17.1
2017,3124912,Jordan Davis,Ragin' Cajuns,ULL,49.3,8.5,300,18.5,14,13.8,-8,0.9,-10.1
2017,3125968,Gus Ragland,RedHawks,M-OH,48.9,12.6,375,26.6,31.5,3,-10.5,4.2,-12.2
2017,3914382,J'Mar Smith,Bulldogs,LT,47.9,19.5,573,40.9,40.6,12.6,-14,3.9,-16.2
2017,4039275,Kwadra Griggs,Golden Eagles,USM,47.4,15.4,371,25.7,27.5,3,-4.5,0.8,-5.5
2017,4241820,Sam Ehlinger,Longhorns,TEX,47.1,-10,412,9.1,13.9,2.1,-7.4,1,-7.9
2017,552782,Brogan Roback,Eagles,EMU,46.5,4.5,492,26,35.1,-2,-11,5.7,-12.6
2017,3858269,Ross Bowers,Golden Bears,CAL,45.7,-14.3,572,11.5,34.5,-1.5,-19.4,0.5,-22
2017,545683,Brent Stockstill,Blue Raiders,MTSU,45.6,5.2,295,16.5,19.6,1.6,-6,2.2,-6.9
2017,3116772,Andrew Ford,Minutemen,UMASS,45.3,15.2,453,32.6,52.5,3.6,-23.5,2.3,-25.8
2017,3124981,Tyler Rogers,Aggies,NMSU,44.7,4.1,684,32.7,45.9,3.4,-16.4,-0.4,-16.4
2017,4240020,James Blackman,Seminoles,FSU,44.6,-23.8,403,-3.9,24.6,-8.5,-19.8,2.5,-22.5
2017,4037521,Chazz Surratt,Tar Heels,UNC,44,-16.2,290,-1.8,10.3,-3,-9.3,0.9,-10
2017,550357,Thomas Woodson,Zips,AKR,42.2,-2.6,357,12.4,20.4,-3.9,-8.8,5.5,-9.7
2017,3125353,Kent Myers,Aggies,USU,41.5,-5.1,297,6.4,7.1,9,-10.2,0.5,-10.2
2017,4039470,Marcus Childers,Huskies,NIU,41.1,-7.3,440,11.6,18,3.3,-11.1,1.6,-11.2
2017,4038224,Dru Brown,Rainbow Warriors,HAW,40.5,-2,515,18.2,32.6,5.3,-18.7,0.6,-20.3
2017,3125813,Hayden Moore,Bearcats,CIN,40.3,-11.1,564,13.4,24.3,0.9,-9.7,-0.6,-11.9
2017,546706,Shane Morris,Chippewas,CMU,39.9,-11.1,568,13.4,27.7,-3.7,-12.4,4.3,-14.9
2017,4039034,Shane Buechele,Longhorns,TEX,39.3,-11.4,301,2.6,13.1,6.5,-15.4,-1.1,-15.9
2017,3139921,Christian Chapman,Aztecs,SDSU,38.7,-2.1,356,12.7,33.6,-3.2,-17.5,1.2,-18.9
2017,549956,Bryant Shirreffs,Huskies,CONN,38.4,-1.8,378,13.3,28.3,-0.8,-15.8,2.7,-17
2017,4036215,Max Bortenschlager,Terrapins,MD,38.4,-29.3,333,-10.2,4.7,-1.1,-15.3,3.9,-17.5
2017,3914460,John Urzua,Blue Raiders,MTSU,38.1,-1.1,260,9.7,14.3,1.7,-7.3,1.4,-7.7
2017,550720,Darell Garretson,Beavers,ORST,37.2,-18,291,-2.8,6.9,-4.5,-6,0.7,-6
2017,4034948,Feleipe Franks,Gators,FLA,36.8,-29.4,317,-11.6,5.2,0.2,-16.1,0.3,-17.3
2017,3914214,Logan Marchi,Owls,TEM,36.3,-4.8,299,8.3,14.5,-1.7,-7.8,3.2,-7.8
2017,4239134,David Pindell,Huskies,CONN,35.9,-8.3,252,2.8,-0.7,7.3,-4.1,1.7,-5.3
2017,545796,Tanner Mangum,Cougars,BYU,35.3,-16.4,309,-1.2,9.8,-1.4,-7.1,-1.3,-8.2
2017,3139423,Cole Garvin,Jaguars,USA,34.8,-13.2,285,0.4,10.9,-1.3,-8.6,0.6,-9.8
2017,553235,Matt Linehan,Vandals,IDHO,32.9,-8.4,379,7.9,28.6,0.1,-19.2,2,-22.8
2017,3127261,Peyton Bender,Jayhawks,KU,32.7,-19.9,319,-3.1,5.3,-2,-6.7,0.9,-7.3
2017,4035409,Zach Smith,Bears,BAY,30.1,-26.5,248,-11.5,1.9,-2.8,-9.1,0.4,-11.2
2017,4243485,Steven Williams,Monarchs,ODU,29.7,-10.9,375,5.9,7.5,5.6,-8.4,1.7,-9.1
2017,4038186,Arion Worthman,Falcons,AFA,29,-19.9,342,-3,12.9,-6,-9.8,0.9,-11
2017,546603,Damian Williams,Bobcats,TXST,28.1,-22.9,486,0.4,16.4,-4.5,-16.1,7.2,-18.6
2017,3917957,Carter Stanley,Jayhawks,KU,28.1,-23.1,257,-7.9,-2.6,-1.6,-5.8,3.1,-6.8
2017,3125259,Dallas Davis,Jaguars,USA,26.1,-12.8,241,-1,10.4,-5.9,-5.5,0,-5.5
2017,3139889,Hasaan Klugh,49ers,CHAR,25.7,-27.8,459,-4.7,-12,18.5,-11.3,0.9,-12.2
2017,4036378,Jordan Love,Aggies,USU,24.4,-17.2,304,-2,6.5,-4.4,-4.4,1,-5.1
2017,3914395,James Morgan,Falcons,BGSU,21.5,-23.4,253,-9.3,-0.8,-1.6,-5.9,0.1,-7.1
2017,546005,Jack Milas,Cardinals,BALL,20.8,-26.6,260,-9.4,-1.9,0.2,-6.3,-0.8,-6.9
2017,4036650,Shai Werts,Eagles,GASO,19.8,-39.4,380,-15.7,3.4,-8,-10.7,0.4,-11.7
2017,3125858,George Bollas,Golden Flashes,KENT,19.4,-33,309,-14.8,-5.4,0.6,-12.5,3.2,-13
2017,4036850,Montel Aaron,Spartans,SJSU,19.1,-36.1,305,-14.9,5.7,-7.1,-12,0,-13.5
2018,3917315,Kyler Murray,Sooners,OKLA,95.2,142.5,553,143.1,109.6,42.5,-9.6,0.6,-9.6
2018,4241479,Tua Tagovailoa,Crimson Tide,ALA,93,90.7,438,88.5,87.5,10.8,-8.6,-0.1,-9.7
2018,4240689,Jake Fromm,Bulldogs,UGA,84.6,43.3,374,50.6,64.3,-4.2,-9.3,1.4,-10.9
2018,4039300,D'Eriq King,Cougars,HOU,84.3,95,504,96.1,65.9,35.5,-7.9,4.4,-9.9
2018,4040616,Dwayne Haskins,Buckeyes,OSU,84.3,80,673,95.3,106.4,-2.7,-10.8,3.3,-11.4
2018,4044431,KJ Costello,Cardinal,STAN,82.1,63.5,522,76.4,83.4,0.8,-13.5,8.4,-16.3
2018,3924327,Drew Lock,Tigers,MIZ,81.5,60.6,552,70.8,63.2,11.2,-8.3,7.8,-11.1
2018,4360310,Trevor Lawrence,Tigers,CLEM,81,49.4,486,55.9,62.4,-0.4,-6.6,0.5,-6.6
2018,4035292,Shea Patterson,Wolverines,MICH,80.9,40.9,434,49,49.3,9.4,-12.1,3.8,-13.3
2018,4042113,McKenzie Milton,Knights,UCF,80.9,66.4,403,65.8,52.3,16.8,-7.1,5.7,-9.1
2018,559556,Will Grier,Mountaineers,WVU,80.5,62.2,485,71.8,89.1,-1.1,-13.9,-0.1,-16.1
2018,4046678,Ian Book,Fighting Irish,ND,79.3,39.5,444,51.7,59.8,0.1,-8.7,0.8,-8.7
2018,4036429,Zac Thomas,Mountaineers,APP,79.1,61,381,60.9,40.9,24.7,-6.8,2,-6.8
2018,546288,Ryan Finley,Wolfpack,NCST,78,72.2,576,79.5,78.4,1.3,-5.4,6.2,-6.5
2018,3915511,Joe Burrow,Tigers,LSU,77.8,42.3,565,57.7,51.9,18.2,-18.4,8,-20.3
2018,4244688,Nathan Rourke,Bobcats,OHIO,76.9,61,438,65.3,38.4,35.8,-12.1,4.6,-13.4
2018,3122424,Taylor Cornelius,Cowboys,OKST,76.9,70.5,659,87,81,25,-19.7,3,-21.8
2018,4241820,Sam Ehlinger,Longhorns,TEX,76.7,62.7,643,83.8,82.6,16.3,-18.3,3.7,-18.8
2018,3916564,Tyree Jackson,Bulls,BUFF,76.5,67.6,525,80.3,60.3,19.1,-8.6,11.6,-10.7
2018,4361741,Brock Purdy,Cyclones,ISU,76.5,40,361,51,46.2,15.6,-10.9,2,-12.9
2018,4045290,Peyton Ramsey,Hoosiers,IND,76.2,40.1,604,57.8,45.5,22.2,-14.5,6.6,-16.9
2018,4038524,Gardner Minshew,Cougars,WSU,76.1,69.6,762,91.1,92.3,5.7,-9,2.3,-9
2018,4038941,Justin Herbert,Ducks,ORE,76,45.7,515,54.7,51.9,11.5,-12.2,3.5,-12.6
2018,4036923,Kelvin Hopkins Jr.,Black Knights,ARMY,75.8,49.8,323,54.2,26.5,29.7,-1.6,-0.5,-1.6
2018,3116188,David Blough,Boilermakers,PUR,75.5,39.2,583,57.7,66.7,1.4,-16,5.7,-16.1
2018,3722362,Brett Rypien,Broncos,BSU,73.8,57.8,567,71.6,89.9,0.7,-16.9,-0.3,-18.7
2018,4036149,Nate Stanley,Hawkeyes,IOWA,73.5,30.9,467,47.3,50.6,2.4,-7.7,4,-9.4
2018,4240904,Kellen Mond,Aggies,TA&M,73.3,26.2,629,49,52.6,11.3,-21.3,5.8,-22.2
2018,3886812,Jake Browning,Huskies,WASH,73,34,527,50.8,50.9,16.3,-15.3,0,-16.3
2018,3127332,Marcus McMaryion,Bulldogs,FRES,72.6,58.5,536,73.5,67.5,14.8,-7.5,0.8,-9.5
2018,4036650,Shai Werts,Eagles,GASO,72.5,41.2,320,44.5,20.1,34,-9.4,-0.2,-9.4
2018,3916726,Jon Wassink,Broncos,WMU,72.2,37.3,319,40,30.6,8.1,-1.2,3.5,-2
2018,4038809,Jake Bentley,Gamecocks,SC,72.1,28.1,497,40.6,40.9,5.6,-10.7,4.1,-10.7
2018,3917792,Daniel Jones,Blue Devils,DUKE,71.5,24.3,520,43.8,43.4,16.9,-15.1,1.5,-18.1
2018,3915776,Kyle Shurmur,Commodores,VAN,71,31.6,487,49.2,60.7,0.8,-13.9,4.6,-16.9
2018,3914395,James Morgan,Panthers,FIU,70.9,42.3,374,50.5,58.5,-4.2,-4.3,3.1,-7
2018,3917958,Ryan Willis,Hokies,VT,70.8,21.6,525,38.2,33.6,13.7,-10.5,2.2,-11.3
2018,4242418,Jordan Ta'amu,Rebels,MISS,70.1,34.6,575,52,65.9,2.5,-17.4,1,-17.4
2018,4241222,Charlie Brewer,Bears,BAY,70,40.5,569,55.8,54.3,19.8,-18.5,0,-18.5
2018,3128814,Manny Wilkins,Sun Devils,ASU,70,27.3,553,47.8,46.4,10.6,-11.3,2.9,-11.8
2018,3115966,Wilton Speight,Bruins,UCLA,68.9,13,269,21.9,24.5,6.4,-8.6,1.8,-10.7
2018,4362159,Alan Bowman,Red Raiders,TTU,67.6,32.7,388,44.1,44.3,1.4,-5.6,4.2,-5.8
2018,4035167,Jarrett Guarantano,Volunteers,TENN,67.1,12.3,320,23.2,37.6,1,-14.2,0.8,-16.1
2018,4036378,Jordan Love,Aggies,USU,67,44.9,505,54.5,55.7,3.7,-4.4,0.8,-5.7
2018,4361259,Zach Wilson,Cougars,BYU,66.7,23,290,30.6,31,12.9,-14.2,0.9,-14.2
2018,4036419,Skylar Thompson,Wildcats,KSU,66.7,19.3,333,30.5,26.1,15.4,-11.6,2.3,-13.2
2018,4034948,Feleipe Franks,Gators,FLA,66.6,13,477,31.3,26.8,12.5,-7.5,0.8,-8.5
2018,3916447,Eric Dungey,Orange,SYR,66.4,38.7,631,59.3,40.9,31.4,-16,3.7,-16.7
2018,3116172,Trace McSorley,Nittany Lions,PSU,64.3,11.9,558,34.5,21.7,27.3,-17.8,4.1,-18.5
2018,4039602,Khalil Tate,Wildcats,ARIZ,64.1,21.9,422,33.3,32.6,3.1,-7.5,5.5,-7.5
2018,3675812,Bryce Perkins,Cavaliers,UVA,63.8,34.2,600,54.6,43.1,27.5,-17,1.1,-17.2
2018,3124900,Jake Luton,Beavers,ORST,62.8,5.4,273,13,28.2,-7.2,-9,0.7,-9
2018,3915436,Steven Montez,Buffaloes,COLO,62.5,22.7,539,41.5,43.7,11.5,-17.2,4.7,-18.3
2018,4361182,Adrian Martinez,Cornhuskers,NEB,62.3,6.6,524,26.1,27.7,11.1,-11.7,0.2,-13.4
2018,4035312,Anthony Brown Jr.,Eagles,BC,62,8.5,367,22.6,33.3,2.4,-11.3,-1.7,-11.5
2018,4374303,JT Daniels,Trojans,USC,61.9,9.9,457,28,47,-5.1,-16.8,2.9,-17.1
2018,3116144,Clayton Thorson,Wildcats,NW,61.4,0.9,608,28.1,43.9,3.6,-24.8,7.3,-27.2
2018,3915468,Riley Neal,Cardinals,BALL,61.3,18.3,459,32.1,22.2,15.6,-7.1,2.4,-8.1
2018,4044122,Anthony Russo,Owls,TEM,61.1,16.9,417,32.8,36.9,4.6,-7.6,-0.3,-8.4
2018,4239134,David Pindell,Huskies,UCONN,60.3,35.3,565,45.2,21.2,35.2,-12.7,3.2,-14.4
2018,4043136,Jett Duffey,Red Raiders,TTU,60.2,2.3,251,11.4,17.6,2.8,-8,0.5,-8.8
2018,3892775,Jarrett Stidham,Tigers,AUB,59.5,-4.5,473,15,31.7,-3.6,-12.6,2.3,-15.4
2018,4035671,Tyler Huntley,Utes,UTAH,59.3,8.7,386,23.6,28.8,8.4,-13.3,1,-14.5
2018,4361994,Sam Hartman,Demon Deacons,WAKE,58.3,2.9,419,19.8,23.1,7.2,-12.4,2,-12.4
2018,558337,Nick Fitzgerald,Bulldogs,MSST,57,-7.2,538,15,3.3,27.1,-14.4,0.5,-15.8
2018,3129265,Evan Orth,Jaguars,USA,56.7,14.7,316,22.6,25.4,2.1,-7.8,2.7,-7.8
2018,4241784,Shawn Robinson,Horned Frogs,TCU,56.6,1.7,273,13.9,8.2,8.9,-4.1,2.3,-5.5
2018,4038220,Cole McDonald,Rainbow Warriors,HAW,56.3,42.2,672,59.6,63.9,11.7,-19.1,4.3,-20.7
2018,4038940,Terry Wilson,Wildcats,UK,55.8,-3.6,436,14.5,26.6,2.3,-16.3,3.7,-18
2018,4241399,Chris Robison,Owls,FAU,55.6,19.6,404,32.1,32.3,4.5,-3.6,-0.8,-4
2018,3914543,Blake LaRussa,Monarchs,ODU,55.2,20.7,479,37.1,53.1,-2.6,-16.6,4.7,-18.4
2018,3125968,Gus Ragland,RedHawks,M-OH,54.5,18.2,504,37.9,43,6.1,-10.7,1.4,-12
2018,4039073,Mason Fine,Mean Green,UNT,53.9,28.1,573,47.2,67.2,-7.4,-15.6,3.8,-16.4
2018,545683,Brent Stockstill,Blue Raiders,MTSU,52.9,10.3,629,34.1,55.7,0.7,-22.8,2.4,-24.7
2018,3893630,Brady White,Tigers,MEM,52.6,23.9,493,37.8,52.8,-2.2,-12.5,0.3,-13
2018,4239086,Desmond Ridder,Bearcats,CIN,52.6,21.2,499,39.4,42.1,12.3,-12.5,-0.3,-14.6
2018,4240703,Kenny Pickett,Panthers,PITT,52.5,-16.9,477,5.1,18.6,9.1,-20.9,0.3,-23
2018,3917810,TaQuon Marshall,Yellow Jackets,GT,52.1,-7.3,344,6.9,8.7,4.8,-7.2,0.8,-7.6
2018,4039495,Eli Peters,Rockets,TOL,51.8,13.7,321,20.1,16.8,5.1,-4.6,3.1,-5.1
2018,3116087,AJ Bush Jr.,Fighting Illini,ILL,51.7,0.4,376,14,5,17.6,-8.6,1.4,-9.8
2018,4242408,Chase Garbers,Golden Bears,CAL,51.7,-4.2,387,11.8,9.8,14.5,-14.2,2.1,-14.2
2018,3895838,Nathan Elliott,Tar Heels,UNC,50,-11.7,395,5.9,14,-4.9,-3.1,0.5,-4
2018,3929824,Brian Lewerke,Spartans,MSU,49.5,-21.6,466,0.7,9.8,4.5,-13.9,2.5,-16
2018,3116379,Justice Hansen,Red Wolves,ARKST,48.2,25.8,617,46.9,56.3,2.3,-14.2,2,-14.2
2018,4361902,Dan Ellington,Panthers,GAST,48,17.8,484,29.8,24.9,18.2,-13.4,2.6,-15.9
2018,4244029,Jarret Doege,Falcons,BGSU,47.7,14.8,487,31,50.1,-4.7,-16.2,3,-17.9
2018,3921648,Ryan Agnew,Aztecs,SDSU,46.6,6,328,19.9,24.9,10,-14.4,0.2,-14.8
2018,4036585,Caleb Evans,Warhawks,ULM,46.5,22.3,548,38.9,31.7,16,-9.1,0.8,-9.5
2018,4241553,Andre Nunez,Ragin' Cajuns,ULL,45.8,3.7,375,16.6,28.1,-0.5,-9.5,-0.1,-10.9
2018,3125927,Ross Comis,Minutemen,UMASS,45.7,9.1,303,16.8,21.9,9.1,-13.2,0.5,-14.5
2018,3127291,K.J. Carta-Samuels,Rams,CSU,45.5,8.7,373,20.8,35.5,-6.9,-7,0.9,-8.7
2018,4367178,Dorian Thompson-Robinson,Bruins,UCLA,45.3,-15.2,267,-1.9,6.7,6.3,-12,-1.3,-13.7
2018,4261909,Isaiah Green,Thundering Herd,MRSH,45.2,4.2,408,19.9,24.9,-1.2,-4.5,2.1,-5.9
2018,3921561,Deondre Francois,Seminoles,FSU,45.2,-27,540,-0.8,16.1,-3.1,-14.4,2.3,-16.3
2018,545682,A.J. Erdely,Blazers,UAB,45.2,7.8,293,18.3,15.4,9.7,-8.3,1.8,-8.6
2018,4038741,Kato Nelson,Zips,AKRON,44,-2.9,523,18.3,26.6,8.7,-16.9,1.7,-18.4
2018,3122611,Ty Gangi,Wolf Pack,NEV,43.6,6.9,536,28.7,33.1,1,-7.7,3.5,-8.7
2018,3914382,J'Mar Smith,Bulldogs,LT,43,-1.2,587,23.4,37.6,3.9,-19.1,3.8,-21.9
2018,4241937,Kasim Hill,Terrapins,MD,42.9,-13.3,243,-1.3,6.6,-0.4,-8.2,2,-9.6
2018,3858944,Blake Barnett,Bulls,USF,42.8,13.2,498,31,37.3,14.9,-18.5,-1.2,-19.9
2018,4039901,Sawyer Smith,Trojans,TROY,42.8,6.7,332,18.7,32.9,-7.3,-6.5,-0.4,-6.5
2018,4035995,Jawon Pass,Cardinals,LOU,42.6,-25.2,405,-3.9,7.3,2.6,-13.1,1.3,-15.2
2018,3915379,Sheriron Jones,Lobos,UNM,42.3,-1.2,288,8.8,7.7,7.3,-7.9,1.6,-7.9
2018,3144983,Tyler Wiegers,Eagles,EMU,42.3,-4.5,353,11,34.2,-2.1,-19.3,0.5,-21.5
2018,3916208,Ben Hicks,Mustangs,SMU,42.1,-8.1,461,11.5,18.8,5.9,-16.4,4.4,-18.1
2018,4037556,Steven Duncan,Hilltoppers,WKU,41.4,-6.7,286,5.2,12.6,-1.2,-6,1.1,-7.3
2018,4029885,Stephen Calvert,Flames,LIB,41.3,9.8,507,28.1,36.8,-1.9,-9.9,4.3,-11.3
2018,4360131,Holton Ahlers,Pirates,ECU,40.3,-3.4,409,12.4,10.7,9.3,-9.3,1.5,-9.3
2018,3127261,Peyton Bender,Jayhawks,KU,39,-18,392,0.7,17.2,0.5,-13.3,-1.5,-15.6
2018,4039470,Marcus Childers,Huskies,NIU,38.9,-23.2,635,6.6,14.5,16.9,-26,3.4,-28
2018,4241669,Willie Jones III,Bobcats,TXST,37.8,9.5,244,17.5,15.3,9.3,-6.7,0.4,-7.6
2018,4240628,N'Kosi Perry,Hurricanes,MIAMI,37,-14.2,273,-0.9,2.5,4.3,-8.3,2.4,-10
2018,3921685,Josh Love,Spartans,SJSU,35.3,-3.5,345,11.1,21.4,-1.6,-9.7,1.3,-10
2018,3886621,Ty Storey,Razorbacks,ARK,35,-36.2,343,-15.3,2.6,-4.1,-10.8,-0.6,-13.2
2018,4036357,Collin Hill,Rams,CSU,34.2,-15.2,253,-2,8.1,-1.2,-6.8,-0.8,-8
2018,4038520,Reid Herring,Pirates,ECU,33.9,-3.4,334,11,12.5,-1.3,-4.4,5.6,-5.8
2018,4039268,Tommy Lazzaro,Chippewas,CMU,31.8,-12.2,263,0.4,1,5.6,-7.1,1.5,-7.7
2018,3122170,Shawn Stankavage,Owls,RICE,30.5,-12.9,283,0.6,10,0,-8.1,-0.4,-9.2
2018,4241635,Josh Adkins,Aggies,NMSU,28.8,-14.5,502,7.4,23.3,-3.8,-10.6,0.8,-13
2018,4244601,Seth Boomer,Golden Hurricane,TLSA,28.7,-13.1,280,0.3,14.4,1.5,-13.1,-0.8,-14.7
2018,4035856,Max Gilliam,Rebels,UNLV,28.7,-18.3,303,-2.6,5.8,-2.8,-5.7,0,-5.8
2018,4040407,Jack Abraham,Golden Eagles,USM,26.7,-19.4,375,-1.2,23,-4,-16.1,-0.2,-20
