Table 1,"","","","","","",""
16,ITA,Francesco Daniel COSENTINO,8.80,"",Men's Group D Shaolin Quan,Taolu,"EMEISHAN, CHINA"
17,USA,Cody FONG,8.80,"",Men's Group D Shaolin Quan,Taolu,"EMEISHAN, CHINA"
18,AUS,Timothy HONDROUDAKIS,8.78,"",Men's Group D Shaolin Quan,Taolu,"EMEISHAN, CHINA"
19,FRA,Nicolas GU,8.77,"",Men's Group D Shaolin Quan,Taolu,"EMEISHAN, CHINA"
20,TJK,Muhammadkhoja AHMADOV,8.77,"",Men's Group D Shaolin Quan,Taolu,"EMEISHAN, CHINA"
21,BRA,Eduardo DE SOUZA LIMA,8.75,"",Men's Group D Shaolin Quan,Taolu,"EMEISHAN, CHINA"
Default,ITA,Davide FIRINU,"","",Men's Group D Shaolin Quan,Taolu,"EMEISHAN, CHINA"

Table 121,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,UKR,Olexandr TYUTYUNNYK,9.11,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
2,RUS,Ilias KHUSNUTDINOV,9.06,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
3,RUS,Dmitrii MININ,9.00,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
4,RUS,Denis KAZANTSEV,8.94,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
5,UKR,Kyrylo MUKHIN,8.91,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
6,ROU,Giuliano Isa ZAMOLO,8.91,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
7,MAC,Ka Chon CHEONG,8.86,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
8,USA,Sydney LY,8.86,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
9,USA,Ian WONG,8.78,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
10,SRI,Ravindu Chanuka GAMAGE,8.78,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
11,SGP,Ernest Teo Zhi Kai TEO,8.76,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
12,ARG,Gaston Mauricio BORRA,8.71,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"
13,ESP,Rafael GROLIER NOGUEIRA,8.71,"",Men's Group D Cha Quan,Taolu,"EMEISHAN, CHINA"

Table 122,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,TPE,Ting Han LIN,9.05,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
2,RUS,Artem ALTYSHEV,9.02,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
3,AFG,Ebram JAMSHID,8.99,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
4,POL,Tomasz BILUT,8.93,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
5,SGP,Yap Wei Sheng Wilson YAP,8.86,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
6,BRA,Iuri BORGES COUTINHO GALLO,8.85,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
7,SRI,Viraj Denuka Chathuranga WICKRAMASINGHE MUDIYANSELAGE,8.85,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
8,SRI,Jeewan Maduranga PAYAGALAGE,8.82,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
9,SRI,Sanka Madhura KEKUNAWELA WEERATHUNGAGE,8.82,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
10,BRA,Miguel DE OLIVEIRA MANACERO,8.80,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
11,SGP,Ng Shao Yuan Alphonsius NG,8.80,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
12,GRE,Georgios POULIAS,8.80,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
13,TUR,Mustafa Bedirhan CAPOGLU,8.79,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
14,ROU,Marius-andrei IOANA,8.78,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
15,AUS,Jake LACEY,8.78,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
16,INA,Iwanto IWANTO,8.76,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
17,ROU,David Stefan PETA,8.72,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"
18,FRA,Raphael MAURICE,8.65,"",Men's Group D Other Southern Styles Nanquan,Taolu,"EMEISHAN, CHINA"

Table 123,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,BRA,Anthony DA SILVA CAPELAZZO,9.06,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
2,CHI,Andres Guillermo TOBAR TRONCOSO,9.00,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
3,BRA,Cleu DE ALMEIDA COSTA,8.93,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
4,RUS,Igor MOROZ,8.93,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
5,CHI,Francisco Andres MORALES BERRIOS,8.89,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
6,CHI,Daniel Jesus RUIZ SAVARIA,8.88,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
7,CHI,Hector Rodrigo MORENO ESPONIZA,8.85,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
8,CHI,Alejandro Andres HORMAZABAL VILCHES,8.85,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
9,MAS,Ka Hee LAM,8.84,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
10,MAC,Man Hou LAM,8.79,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
11,ESP,Rodrigo BONILLA TORIBIO,8.79,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
12,CHI,Diego Hernan GAMEZ MORGADO,8.78,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
13,CHI,Oscar Antonio GONZALEZ CONTI,8.78,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
14,ARG,Federico Eduardo RODOGNO,8.78,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"
15,IND,Divyansh Manoj GUPTA,8.73,"",Men's Group D Choy Lay Fut Kune (Cailifo Quan),Taolu,"EMEISHAN, CHINA"

Table 124,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,CHN,Jia Chou CHEN,9.19,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
2,MAC,Chan Pong NG,9.00,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
3,MAC,Chon Wong MA,8.94,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
4,CZE,Karel KRAL,8.87,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
5,CZE,Kamil KANINSKY,8.86,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
6,ALG,Belghazi ZINE EL ABIDINE,8.84,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
7,SGP,Ng Shao Chun Aloysius NG,8.83,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
8,CZE,Jaroslav KEKRT,8.82,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
9,ESP,Jose Luis MORALES GARCIA,8.82,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
10,CZE,Jakub MIRATSKY,8.81,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
11,AUS,Kevin KOU,8.78,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
12,AUS,Sean CHEN,8.77,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
13,SVK,Peter KYSEL,8.75,"",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"
Default,PER,Ernesto Mauricio ORTIZ GOMEZ,"","",Men's Group D Hung Gar Kune (Hongjia Quan),Taolu,"EMEISHAN, CHINA"

Table 125,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,RUS,Andrey MORKOVKIN,8.96,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
2,HKG,James Lawrence YUEN,8.95,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
3,RUS,Andrei NIKITIN,8.87,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
4,GEO,Beka ZHORZHOLADZE,8.83,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
5,ALG,Arab AZEDINE,8.80,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
6,COL,William Andres MOLANO ANDRADE,8.79,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
7,UKR,Yurii HALKIN,8.79,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
8,EGY,Nasr Ibrahim Tawfik Mosaad SALEM,8.78,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
9,SRI,Mohamed Nusky MOHAMED FAIZER,8.74,"",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
Default,IND,Nitish Kumar BARMAN,"","",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
Default,IND,Tarun NAMDEO,"","",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
Default,IND,Ajay VERMA,"","",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"
Default,IND,VERMA AJAY,"","",Men's Group D Wing Chun Kune (Yongchun Quan),Taolu,"EMEISHAN, CHINA"

Table 126,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,CAN,Grace Wai LAM,8.79,"",Women's Group F Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
2,CAN,Brenda Bing Wan LEE,8.66,"",Women's Group F Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
3,HKG,Yat Wai LAM,8.66,"",Women's Group F Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
4,HKG,Siu Hing FOK,8.65,"",Women's Group F Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
5,CAN,Amanda Isabel KOBEK,8.55,"",Women's Group F Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
6,HKG,Suk Kuen WONG,8.48,"",Women's Group F Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"

Table 127,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,CAN,Pang Chu NG,8.88,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
2,NZL,Peter Raymond GORDON,8.86,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
3,ESP,Eloy Alberto NINO ORTEGA,8.83,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
4,MAC,Wa Chio MA,8.81,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
5,AUS,Thomas Wing Chung LAM,8.72,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
6,CAN,Andy Lee Chiu CHUNG,8.68,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
7,CAN,Kevin Anthony WILLIAMS,8.64,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
8,AUS,Andy NG,8.63,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
9,CAN,Chung To NG,8.62,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
10,CAN,Harry Siu Pak WOO,8.59,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
11,HKG,King Yuen LAU,8.55,"",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
Default,HKG,Ping Lin Raymond NG,"","",Men's Group F Yang Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"

Table 128,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,HKG,Choa Ee Tricia SENG,9.02,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
2,HKG,Yee Mei Natalies CHOW,8.89,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
3,HKG,Lai Har NG,8.87,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
4,HKG,Yuk Mui PANG,8.84,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
5,HKG,Mei Kuen NG,8.84,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
6,HKG,So Ling Christina LI,8.82,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
7,HKG,Yee Man POON,8.81,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
8,HKG,Yuen Kwan CHAN,8.80,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
9,HKG,Kit Ming Tammy LAU,8.79,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
10,CAN,Wai Ki CHAN,8.79,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
11,CAN,Siaw Kin Agnes LEE,8.75,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
12,HKG,Sum Wing LAU,8.75,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
13,HKG,Fung Mei Patricia YU,8.75,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
14,HKG,Hiu Kwan YAN,8.74,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
15,CAN,Ivy Chin-ying HO,8.73,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
16,HKG,Wing Kam NG,8.73,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
17,AUS,Sam Mui LEUNG,8.72,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
18,HKG,Suk Kiu NG,8.70,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
19,HKG,Shiow Lan Liza NG,8.68,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
20,HKG,Choi Yuk SO,8.67,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
21,HKG,Lai Ling Maggie NG,8.64,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
22,HKG,Ellen CHIH,8.63,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
23,USA,Claire CHEVALIER,8.60,"",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"
Default,KGZ,Natalia NESHCHERET,"","",Women's Group E Yang Style Taiji Jian,Taolu,"EMEISHAN, CHINA"

Table 129,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,HKG,Kam Oi YUEN,9.05,"",Women's Group F 42 Posture Taiji Jian,Taolu,"EMEISHAN, CHINA"
2,CAN,Wendy Suen Chung FUNG,8.81,"",Women's Group F 42 Posture Taiji Jian,Taolu,"EMEISHAN, CHINA"
3,HKG,Chuen Fa CHOW,8.76,"",Women's Group F 42 Posture Taiji Jian,Taolu,"EMEISHAN, CHINA"
4,HKG,Shui Fun Vera YUEN,8.62,"",Women's Group F 42 Posture Taiji Jian,Taolu,"EMEISHAN, CHINA"
5,JPN,Reiko EMI,8.62,"",Women's Group F 42 Posture Taiji Jian,Taolu,"EMEISHAN, CHINA"
6,HKG,Yee Wan KONG,8.61,"",Women's Group F 42 Posture Taiji Jian,Taolu,"EMEISHAN, CHINA"
7,HKG,Yin Ling MANG,8.60,"",Women's Group F 42 Posture Taiji Jian,Taolu,"EMEISHAN, CHINA"
8,HKG,Anne Pui Yin SHEH,8.50,"",Women's Group F 42 Posture Taiji Jian,Taolu,"EMEISHAN, CHINA"

Table 130,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,SGP,Hazel Ng Hwee Chu NG,8.94,"",Women's Group E Other Taiji Jian,Taolu,"EMEISHAN, CHINA"
2,HKG,Qing GU,8.93,"",Women's Group E Other Taiji Jian,Taolu,"EMEISHAN, CHINA"
3,USA,Maria Liubtcheva TZANKOVA,8.90,"",Women's Group E Other Taiji Jian,Taolu,"EMEISHAN, CHINA"
4,USA,Pei-kai WANG,8.73,"",Women's Group E Other Taiji Jian,Taolu,"EMEISHAN, CHINA"
5,ESP,Maria Carmen PEREZ ROVIRA,8.62,"",Women's Group E Other Taiji Jian,Taolu,"EMEISHAN, CHINA"
6,JPN,Mikiko UEDA,8.58,"",Women's Group E Other Taiji Jian,Taolu,"EMEISHAN, CHINA"
Default,CAN,Jenny Yat Kwan YEE,"","",Women's Group E Other Taiji Jian,Taolu,"EMEISHAN, CHINA"

Table 131,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,CAN,Ming ZHU,8.85,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
2,CAN,Raymond Kin Keung MA,8.77,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
3,USA,Nicholas LEHMANN,8.68,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
4,CAN,Rex Kit Ming LAU,8.64,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
5,CAN,Weston David BENJAMIN,8.63,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
6,USA,Wei SUN,8.63,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
7,BRU,Yew Pin KONG,8.61,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
8,JPN,Masaki KAWASAKI,8.57,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
9,BRU,Chung Heng WOO,8.56,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
10,HKG,Ka Keung LAM,8.56,"",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
Default,USA,Richard C JONES,"","",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"
Default,BRU,Yun Chong LEONG,"","",Men's Group F Other Style Taiji Weapon,Taolu,"EMEISHAN, CHINA"

Table 132,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,CHN,Zhen Chang YUAN,9.06,"",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
2,HKG,Chi Man TAM,8.95,"",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
3,BRA,Jose Carlos BARBOSA,8.93,"",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
4,HUN,Gabor KARDOS,8.76,"",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
5,HKG,Yun Cheung SIN,8.75,"",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
6,USA,John JOSEPHSON,8.66,"",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
Default,PER,Oscar Gonzalo LENGUA PEREZ,"","",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
Default,KGZ,Evgenii LOPATKIN,"","",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
Default,KGZ,Oleg SEMAEV,"","",Men's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"

Table 133,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,BRA,Stella Maris RIBEIRO,8.85,"",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
2,HKG,Lock Man Vian CHEUNG,8.82,"",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
3,BRA,Simone Mara GIRALDI,8.78,"",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
4,BRA,Fatima DA SILVA DINIZ DOS ANJOS,8.77,"",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
5,USA,Rhonda HARJO,8.75,"",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
6,USA,Kimberly BOWEN,8.73,"",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
7,FRA,Consiglia CIABURRI,8.71,"",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
Default,BRA,Selma Kazue SAKATE,"","",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
Default,KGZ,Tatiana PAK,"","",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
Default,KGZ,Elena PAVLENKO,"","",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
Default,KGZ,Liubov SERIAKOVA,"","",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"
Default,CHN,Feng Lian CHU,"","",Women's Group E Other Traditional Single Weapon,Taolu,"EMEISHAN, CHINA"

Table 134,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,USA,Qijing YUE,9.03,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
2,USA,Vicki ARMES,9.00,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
3,HKG,Fung Ping LI,8.88,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
4,MAC,Sao Chan CHONG,8.81,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
5,FRA,Stephanie TROLEZ,8.81,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
6,MAC,Kit Leng KONG WONG,8.81,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
7,JPN,Junko IRISAWA,8.77,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
8,RUS,Antonina IVANOVA,8.76,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
9,GER,Bettina Margret HENCKE,8.71,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
10,RUS,Valentina ACHIKASOVA,8.70,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
11,BRU,Pik Choo PAW,8.65,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"
12,BRU,Shiu Hoon LIM,8.46,"",Women's Group F Other Traditional Weapon,Taolu,"EMEISHAN, CHINA"

Table 135,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,SGP,Michaela Lim Mai Ee LIM,8.83,"",Women's Group E Other Weapon,Taolu,"EMEISHAN, CHINA"
2,USA,Michelle Luna SEMET,8.81,"",Women's Group E Other Weapon,Taolu,"EMEISHAN, CHINA"
3,ROU,Roxana Ileana VLADUT,8.79,"",Women's Group E Other Weapon,Taolu,"EMEISHAN, CHINA"
4,NED,Laura BONTHUIS,8.77,"",Women's Group E Other Weapon,Taolu,"EMEISHAN, CHINA"
5,AUS,Rosemary HERMANS,8.76,"",Women's Group E Other Weapon,Taolu,"EMEISHAN, CHINA"
6,USA,Xinyan CHEN,8.73,"",Women's Group E Other Weapon,Taolu,"EMEISHAN, CHINA"
7,FRA,Frederique ABDELMALEK,8.71,"",Women's Group E Other Weapon,Taolu,"EMEISHAN, CHINA"
8,USA,Mei ZHU,8.45,"",Women's Group E Other Weapon,Taolu,"EMEISHAN, CHINA"

Table 136,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,HKG,Pak Long SAT,9.03,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
2,EGY,Mohamed Mohamed Elblshy MOHAMED,9.00,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
3,RUS,Vasilii KISLITCYN,8.87,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
4,UKR,Mykola HOLOBORODKO,8.84,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
5,BRA,Caio ZANINI,8.83,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
6,ESP,Mario SIMON GARCIA,8.81,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
7,GER,Kai Frank JANSEN,8.81,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
8,JPN,Shoichiro UMEHARA,8.80,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
9,IND,Atharv Rhushikesh MODAK,8.80,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
10,ALG,Hamraoui ADEL,8.79,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
11,BUL,Dimitar Mladenov MIHAYLOV,8.73,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
12,IND,Rajmalhar Mahesh VHATKAR,8.72,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"
13,IND,Ankit SHARMA,8.42,"",Men's Group D Other Taijiquan,Taolu,"EMEISHAN, CHINA"

Table 137,"","","","","","",""
Rank BIB,Team,Athlete,Score,Remark,"","",""
1,JPN,Mitomi SHIMOKAWA,8.99,"",Men's Group E 42 Posture Taijiquan,Taolu,"EMEISHAN, CHINA"
2,RUS,Natig VELIEV,8.83,"",Men's Group E 42 Posture Taijiquan,Taolu,"EMEISHAN, CHINA"
3,FRA,Laurent JOLY,8.80,"",Men's Group E 42 Posture Taijiquan,Taolu,"EMEISHAN, CHINA"
4,HKG,Hung CHEUNG,8.79,"",Men's Group E 42 Posture Taijiquan,Taolu,"EMEISHAN, CHINA"
