3,1881,USA,Tony LENG,8.88,3rd Category Prize,International Men's Group C Fanzi Quan,Taolu,Emei
4,1827,USA,Edgar RUIZ,8.82,3rd Category Prize,International Men's Group C Fanzi Quan,Taolu,Emei
5,1191,FRA,GIOT Robin,8.53,"",International Men's Group C Fanzi Quan,Taolu,Emei

Table 22,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1937,USA,Mia SHIUE,8.81,1st Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
2,1902,USA,Brillian FU,8.78,1st Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
3,1454,KAZ,Traize Regina,8.77,2nd Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
4,1545,NED,Jehlee Jaquet,8.74,2nd Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
5,1909,USA,Faith ZHANG,8.71,2nd Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
6,1945,USA,Rachel LEE,8.71,2nd Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
7,1547,NED,Lisa Muresu,8.66,3rd Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
8,1944,USA,Rachel HO,8.65,3rd Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
9,1786,UKR,Ivanova Mariya,8.62,3rd Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
10,1950,USA,Selina LEE,8.62,3rd Category Prize,International Women's Group B Imitation Styles,Taolu,Emei
11,1911,USA,Fiona WANG,8.56,"",International Women's Group B Imitation Styles,Taolu,Emei
12,1893,USA,Amber MIN,8.53,"",International Women's Group B Imitation Styles,Taolu,Emei
13,1639,RSA,Nomthandazo Thabsile THUSI,8.53,"",International Women's Group B Imitation Styles,Taolu,Emei
14,1962,USA,Yeeling TAI,8.50,"",International Women's Group B Imitation Styles,Taolu,Emei
15,1919,USA,Jessica DU,8.50,"",International Women's Group B Imitation Styles,Taolu,Emei
16,1894,USA,Angela SONG,8.45,"",International Women's Group B Imitation Styles,Taolu,Emei

Table 23,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1794,USA,Alex NI,8.86,1st Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
2,1643,RUS,Aleksander EMELIANINKO,8.84,1st Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
3,1798,USA,Andre MAGNUM,8.71,2nd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
4,1799,USA,Angelo GUO,8.66,2nd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
5,1199,FRA,SAATENANG Dominique,8.65,2nd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
6,1875,USA,Song Tian OU,8.64,2nd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
7,1337,ITA,Lorenzo MURRU,8.60,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
8,1847,USA,Josh WEINSTEIN,8.60,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
9,1813,USA,Bridge LIU,8.59,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
10,1540,NED,Dorin Radulescu,8.58,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
11,1819,USA,Cheng-en YEW,8.57,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
12,1854,USA,Lelan YUNG,8.57,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
13,1810,USA,Brandon LIU,8.56,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
14,1838,USA,Jack AQUI,8.56,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
15,1341,ITA,Patrizio MAIORANO,8.56,3rd Category Prize,International Men's Group B Imitation Styles,Taolu,Emei
16,1800,USA,Anson SHEU,8.51,"",International Men's Group B Imitation Styles,Taolu,Emei
17,1623,RSA,Carlin GLANSBEEK,8.51,"",International Men's Group B Imitation Styles,Taolu,Emei
18,1849,USA,Jubei D AMATO,8.50,"",International Men's Group B Imitation Styles,Taolu,Emei
19,1222,GER,Jean Michel Merten,8.48,"",International Men's Group B Imitation Styles,Taolu,Emei
20,1815,USA,Bryant WANG,8.47,"",International Men's Group B Imitation Styles,Taolu,Emei
21,1885,USA,Vincent SHEU,8.47,"",International Men's Group B Imitation Styles,Taolu,Emei
22,1820,USA,Christian TSAI,8.45,"",International Men's Group B Imitation Styles,Taolu,Emei

Table 24,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1397,JPN,MAARI IWATA,8.76,1st Category Prize,International Women's Group C Imitation Styles,Taolu,Emei
2,1788,UKR,LIUDMYLA TEMNA,8.75,2nd Category Prize,International Women's Group C Imitation Styles,Taolu,Emei
3,1783,UKR,Berezina Olexandra,8.72,2nd Category Prize,International Women's Group C Imitation Styles,Taolu,Emei
4,1915,USA,Jacqueline WONG,8.65,3rd Category Prize,International Women's Group C Imitation Styles,Taolu,Emei
5,1347,ITA,Sonia PUDDU,8.65,3rd Category Prize,International Women's Group C Imitation Styles,Taolu,Emei
6,1959,USA,Winny WEN,8.59,3rd Category Prize,International Women's Group C Imitation Styles,Taolu,Emei
7,1491,MAC,WAI PUI CHENG,8.57,"",International Women's Group C Imitation Styles,Taolu,Emei
8,1122,CAN,Maria Bianca Ngo Go,8.56,"",International Women's Group C Imitation Styles,Taolu,Emei
9,1570,NZL,Yin-Chi Lee,8.54,"",International Women's Group C Imitation Styles,Taolu,Emei
10,1729,SVK,Simona HOLOTOVA,8.49,"",International Women's Group C Imitation Styles,Taolu,Emei
11,1536,MEX,Maricela GUAJARDO,8.41,"",International Women's Group C Imitation Styles,Taolu,Emei

Table 25,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1676,RUS,Vladimir MAXIMOV,8.87,1st Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
2,1763,UKR,Andriy Fehetsyn,8.87,1st Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
3,1652,RUS,Artem ZAGIBALOV,8.85,2nd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
4,1775,UKR,ROMAN REVA,8.83,2nd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
5,1465,LAT,Aleksandrs Gorskis,8.70,2nd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
6,1193,FRA,MBOUYOM Franck,8.70,2nd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
7,1363,JPN,KOICHI SUEYOSHI,8.67,3rd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
8,1436,KAZ,Dauletzhan Gali,8.67,3rd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
9,1567,NZL,Jun Nakanishi Selwyn,8.65,3rd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
10,1325,ITA,Alberto DI MUZIO,8.65,3rd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
11,1538,NED,Alex Cheung,8.65,3rd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
12,1877,USA,Stanley D AMATO,8.65,3rd Category Prize,International Men's Group C Imitation Styles,Taolu,Emei
13,1330,ITA,Claudio DI BENEDETTO,8.63,"",International Men's Group C Imitation Styles,Taolu,Emei
14,1364,JPN,KOKI ODAKA,8.62,"",International Men's Group C Imitation Styles,Taolu,Emei
15,1724,SVK,Jan HARGAS,8.60,"",International Men's Group C Imitation Styles,Taolu,Emei
16,1332,ITA,Doriano EDOSINI,8.60,"",International Men's Group C Imitation Styles,Taolu,Emei
17,1228,GER,Sven Teichmann,8.56,"",International Men's Group C Imitation Styles,Taolu,Emei
18,1186,FRA,BAZI Ichem,8.54,"",International Men's Group C Imitation Styles,Taolu,Emei
19,1532,MEX,Fernando CARDONA,8.53,"",International Men's Group C Imitation Styles,Taolu,Emei

Table 26,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1654,RUS,Dmitrii ROGOV,8.88,1st Category Prize,International Men's Group D Imitation Styles,Taolu,Emei
2,1610,ROU,Serbanescu Mihai,8.82,2nd Category Prize,International Men's Group D Imitation Styles,Taolu,Emei
3,1466,LAT,Aleksejs Gailiss,8.81,3rd Category Prize,International Men's Group D Imitation Styles,Taolu,Emei
4,1969,ECU,PAUL PACHARD,8.77,"",International Men's Group D Imitation Styles,Taolu,Emei

Table 27,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1866,USA,Noah YEUNG,8.48,1st Category Prize,International Men's Group A Cha Quan,Taolu,Emei
2,1844,USA,John HU,8.42,2nd Category Prize,International Men's Group A Cha Quan,Taolu,Emei
3,1840,USA,Jacob Lion PROANO,8.41,3rd Category Prize,International Men's Group A Cha Quan,Taolu,Emei
4,1609,ROU,Popa Andrei Daniel,8.40,3rd Category Prize,International Men's Group A Cha Quan,Taolu,Emei
5,1607,ROU,Moise Vlad Ioan,8.39,"",International Men's Group A Cha Quan,Taolu,Emei
6,1822,USA,Daniel WANG,8.37,"",International Men's Group A Cha Quan,Taolu,Emei

Table 28,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1218,GEO,MARIAM TURMANIDZE,8.80,1st Category Prize,International Women's Group B Cha Quan,Taolu,Emei
2,1288,HKG,SHAM Hui Yu Lydia,8.73,2nd Category Prize,International Women's Group B Cha Quan,Taolu,Emei
3,1924,USA,Katherine HU,8.61,2nd Category Prize,International Women's Group B Cha Quan,Taolu,Emei
4,1892,USA,Aileen MEMBRENO,8.55,3rd Category Prize,International Women's Group B Cha Quan,Taolu,Emei
5,1901,USA,Bernice LUONG,8.52,3rd Category Prize,International Women's Group B Cha Quan,Taolu,Emei
6,1891,USA,Adrian LUONG,8.51,3rd Category Prize,International Women's Group B Cha Quan,Taolu,Emei
7,1952,USA,Shining XI,8.51,3rd Category Prize,International Women's Group B Cha Quan,Taolu,Emei
8,1613,ROU,Cretu Iasmina Elena,8.50,"",International Women's Group B Cha Quan,Taolu,Emei
9,1617,ROU,Socaci Cindy Marie,8.48,"",International Women's Group B Cha Quan,Taolu,Emei
10,1333,ITA,Francesca MOSCA CIPRIANI,8.48,"",International Women's Group B Cha Quan,Taolu,Emei
11,1616,ROU,Serbanescu Mara,8.46,"",International Women's Group B Cha Quan,Taolu,Emei

Table 29,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1804,USA,Ayden NGUYEN,8.65,1st Category Prize,International Men's Group B Cha Quan,Taolu,Emei
2,1603,ROU,Bleaja Cristea Alexandru,8.63,2nd Category Prize,International Men's Group B Cha Quan,Taolu,Emei
3,1605,ROU,Grigorescu Anton Adamani,8.59,2nd Category Prize,International Men's Group B Cha Quan,Taolu,Emei
4,1826,USA,Eddie QIAN,8.56,3rd Category Prize,International Men's Group B Cha Quan,Taolu,Emei
5,1857,USA,Mason BRAYTON,8.56,3rd Category Prize,International Men's Group B Cha Quan,Taolu,Emei
6,1814,USA,Bryan GAO,8.52,3rd Category Prize,International Men's Group B Cha Quan,Taolu,Emei
7,1855,USA,Lianhao LI,8.50,"",International Men's Group B Cha Quan,Taolu,Emei
8,1702,SRI,B.D.PROMOD DERIC SHERMAN,8.48,"",International Men's Group B Cha Quan,Taolu,Emei
9,1841,USA,Jeffrey CHENG,8.45,"",International Men's Group B Cha Quan,Taolu,Emei

Table 30,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1235,HKG,HO Wing Keung,9.10,1st Category Prize,International Men's Group E Traditional Yang Style Taijiquan,Taolu,Emei
2,1017,AUS,Choo Beng Chew,8.96,1st Category Prize,International Men's Group E Traditional Yang Style Taijiquan,Taolu,Emei
3,1478,MAC,LEI IAM CHEONG,8.93,2nd Category Prize,International Men's Group E Traditional Yang Style Taijiquan,Taolu,Emei
4,1020,AUS,Edward Nugent,8.91,2nd Category Prize,International Men's Group E Traditional Yang Style Taijiquan,Taolu,Emei
5,1566,NZL,David Wong,8.91,2nd Category Prize,International Men's Group E Traditional Yang Style Taijiquan,Taolu,Emei
6,1837,USA,Hoa NGUYEN,8.87,3rd Category Prize,International Men's Group E Traditional Yang Style Taijiquan,Taolu,Emei
7,1115,CAN,Wu Lawrence Man Wai,8.79,"",International Men's Group E Traditional Yang Style Taijiquan,Taolu,Emei
8,1832,USA,Francis ROSICA,8.73,"",International Men's Group E Traditional Yang Style Taijiquan,Taolu,Emei

Table 31,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1388,JPN,JUNKO HIROSE,9.14,1st Category Prize,International Women's Group D Traditional Wu Style Taijiquan,Taolu,Emei
2,1490,MAC,VONG MEI FONG,9.04,2nd Category Prize,International Women's Group D Traditional Wu Style Taijiquan,Taolu,Emei
3,1276,HKG,LO Kam Fung,8.85,3rd Category Prize,International Women's Group D Traditional Wu Style Taijiquan,Taolu,Emei
4,1265,HKG,FU Mi Wah,8.81,3rd Category Prize,International Women's Group D Traditional Wu Style Taijiquan,Taolu,Emei
5,1291,HKG,WONG Chor Ying Christina,8.73,"",International Women's Group D Traditional Wu Style Taijiquan,Taolu,Emei
6,1263,HKG,CHOW Chi Lan,8.70,"",International Women's Group D Traditional Wu Style Taijiquan,Taolu,Emei

Table 32,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1389,JPN,JUNKO IRISAWA,9.06,1st Category Prize,International Women's Group E Traditional Wu Style Taijiquan,Taolu,Emei
2,1125,CAN,Wu Louise,8.89,2nd Category Prize,International Women's Group E Traditional Wu Style Taijiquan,Taolu,Emei
3,1269,HKG,LAM Ching Wah,8.87,3rd Category Prize,International Women's Group E Traditional Wu Style Taijiquan,Taolu,Emei
4,1266,HKG,HO Kin Ping,8.85,3rd Category Prize,International Women's Group E Traditional Wu Style Taijiquan,Taolu,Emei
5,1270,HKG,LAM Ching Wan,8.66,"",International Women's Group E Traditional Wu Style Taijiquan,Taolu,Emei
6,1292,HKG,WONG Lai Fong,8.56,"",International Women's Group E Traditional Wu Style Taijiquan,Taolu,Emei

Table 33,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1486,MAC,CHIANG CHI KEI,8.94,1st Category Prize,International Women's Group B Other Traditional Taijiquan,Taolu,Emei
2,1951,USA,Serena LI,8.93,2nd Category Prize,International Women's Group B Other Traditional Taijiquan,Taolu,Emei
3,1928,USA,Keyi SHI,8.92,2nd Category Prize,International Women's Group B Other Traditional Taijiquan,Taolu,Emei
4,1544,NED,Abigail Man,8.90,3rd Category Prize,International Women's Group B Other Traditional Taijiquan,Taolu,Emei
5,1904,USA,Catherine LUO,8.84,3rd Category Prize,International Women's Group B Other Traditional Taijiquan,Taolu,Emei
6,1118,CAN,Claire Jie-Ching Lin,8.79,3rd Category Prize,International Women's Group B Other Traditional Taijiquan,Taolu,Emei
7,1214,GBR,Lydia Lai Lydiate,8.79,3rd Category Prize,International Women's Group B Other Traditional Taijiquan,Taolu,Emei
8,1451,KAZ,Orlyak Anna,8.76,"",International Women's Group B Other Traditional Taijiquan,Taolu,Emei
9,1338,ITA,Martina MUGNAI,8.71,"",International Women's Group B Other Traditional Taijiquan,Taolu,Emei
10,1897,USA,Ashley LIN,8.57,"",International Women's Group B Other Traditional Taijiquan,Taolu,Emei

Table 34,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1796,USA,Alexander YU,9.04,1st Category Prize,International Men's Group B Other Traditional Taijiquan,Taolu,Emei
2,1156,EGY,Ahmed Abdelrahman Ali Khalil,8.98,2nd Category Prize,International Men's Group B Other Traditional Taijiquan,Taolu,Emei
3,1170,EGY,Youssef Abdelrahman Ali Khalil,8.96,2nd Category Prize,International Men's Group B Other Traditional Taijiquan,Taolu,Emei
4,1302,IND,ATHARV RHUSHIKESH MODAK,8.81,3rd Category Prize,International Men's Group B Other Traditional Taijiquan,Taolu,Emei
5,1463,KUW,Abdelrahman Ibrahim REFAAT,8.81,3rd Category Prize,International Men's Group B Other Traditional Taijiquan,Taolu,Emei
6,1213,GBR,Ping Hao Ng,8.75,3rd Category Prize,International Men's Group B Other Traditional Taijiquan,Taolu,Emei
7,1872,USA,Samuel LI,8.69,"",International Men's Group B Other Traditional Taijiquan,Taolu,Emei
8,1889,USA,William NG,8.63,"",International Men's Group B Other Traditional Taijiquan,Taolu,Emei
9,1709,SRI,M.CHATHUSHAN PERERA,8.60,"",International Men's Group B Other Traditional Taijiquan,Taolu,Emei
10,1720,SRI,Y.K.YOHAN CHAMIKA LOURANCE,8.44,"",International Men's Group B Other Traditional Taijiquan,Taolu,Emei

Table 35,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1279,HKG,MOK Uen Ying Juanita,9.09,1st Category Prize,International Women's Group C Other Traditional Taijiquan,Taolu,Emei
2,1402,JPN,MEGUMI YOSHIKAWA,9.04,2nd Category Prize,International Women's Group C Other Traditional Taijiquan,Taolu,Emei
3,1143,COL,CHRISTINA GARCES VALENCIA,8.81,3rd Category Prize,International Women's Group C Other Traditional Taijiquan,Taolu,Emei
4,1916,USA,Jane HARTONO,8.78,"",International Women's Group C Other Traditional Taijiquan,Taolu,Emei

Table 36,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1247,HKG,SAT Pak Long,9.01,1st Category Prize,International Men's Group C Other Traditional Taijiquan,Taolu,Emei
2,1321,IRI,seyed hamed katouzi,8.98,2nd Category Prize,International Men's Group C Other Traditional Taijiquan,Taolu,Emei
3,1176,ESP,DAVID MARTIN ALCALDE,8.98,2nd Category Prize,International Men's Group C Other Traditional Taijiquan,Taolu,Emei
4,1645,RUS,Andrey ASKAROV,8.95,3rd Category Prize,International Men's Group C Other Traditional Taijiquan,Taolu,Emei
5,1706,SRI,J.M.HIRUSHA MADUSHANKA,8.87,3rd Category Prize,International Men's Group C Other Traditional Taijiquan,Taolu,Emei
6,1630,RSA,Thomas WIID,8.86,3rd Category Prize,International Men's Group C Other Traditional Taijiquan,Taolu,Emei
7,1233,GRE,TSOLAKIDIS DIMITRIOS,8.86,3rd Category Prize,International Men's Group C Other Traditional Taijiquan,Taolu,Emei
8,1967,YEM,YOUSEF ALI AL-KHUDHARI,8.86,3rd Category Prize,International Men's Group C Other Traditional Taijiquan,Taolu,Emei
9,1772,UKR,Maksym Kolotilkin,8.82,"",International Men's Group C Other Traditional Taijiquan,Taolu,Emei
10,1711,SRI,M.M.R.MALINDA JAYASINGHE,8.80,"",International Men's Group C Other Traditional Taijiquan,Taolu,Emei

Table 37,"","","","","","","",""
Rank,BIB,Team,Athlete,Score,Remark,"","",""
1,1956,USA,Vicki ARMES,9.03,1st Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
2,1282,HKG,NG Mei Kuen,8.98,1st Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
3,1523,MAS,LEE BOEY KOH,8.94,1st Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
4,1431,JPN,YUKIKO YAMAJI,8.91,2nd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
5,1411,JPN,MIYUKI ITO,8.90,2nd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
6,1428,JPN,YOKO UKAI,8.89,2nd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
7,1413,JPN,NORIKO KAMATA,8.87,2nd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
8,1429,JPN,YOSHIE SATO,8.86,2nd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
9,1268,HKG,LAI Tsz Man,8.85,2nd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
10,1410,JPN,MINA MORIOKA,8.84,3rd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
11,1390,JPN,JUNKO KIDO,8.81,3rd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
12,1405,JPN,MIDORI TAKANO,8.81,3rd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
13,1091,BRU,Liew Shuk Shiar,8.80,3rd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
14,1690,RUS,Irina EVSTIGNEEVA,8.80,3rd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
15,1290,HKG,TANG Yuk Ling,8.78,3rd Category Prize,International Women's Group D Other Traditional Taijiquan,Taolu,Emei
